i,fval,d1,d2,d3,d4,lam,p11,p1,p2
2520,2.68,-0.4382983163853979,0.05323749988842673,-0.03468430118982694,-0.3776713530615171,569.9950247574909,1370.1543705378037 - 63.88095637299668im,1379.6991200362365 + 0.0im,1446.2947478866922 - 27.10864598078642im
2522,2.65,-0.6323578425562796,0.0636715684722437,-0.1103806210010567,-0.19164018167177332,565.4566651163143,1372.4994624107455 - 62.82669606091646im,1382.1319423152554 + 0.0im,1443.4596472573612 - 29.325277911763155im
2523,3.77,-0.27093982981995024,0.05771287501423628,0.06329150275411818,-0.5227131613275625,589.9051619002721,1373.3223890648642 - 52.50840302223993im,1394.4343948718915 + 0.0im,1437.696468760525 - 33.48502382076806im
2525,2.72,-0.6173954320904247,0.055619900384130616,-0.07827305027093698,-0.22298816388252773,574.6236844412424,1377.0595230218598 - 51.0798787440868im,1393.5921276990184 + 0.0im,1446.6944180307603 - 39.106509019924424im
2526,2.64,-0.7901793304027152,0.0701457319301544,-0.17171361965571075,-0.010841137967734726,558.131428013771,1374.6382759395663 - 58.557086103506485im,1387.1050566025165 + 0.0im,1440.2707187207423 - 29.531086168713127im
2527,2.93,-0.7400367329983681,0.07936222575550092,-0.10530992738922507,-0.07860069482620335,558.7567175624714,1379.4151625751458 - 50.30543291243829im,1394.6005535825432 + 0.0im,1438.5728879640787 - 37.48401688849528im
2528,2.85,-0.8875448169625513,0.035401218188360575,-0.23124140308093993,0.1090534268369669,546.5977214991993,1374.7267202565686 - 51.963292361669836im,1388.463423645204 + 0.0im,1452.680258818499 - 27.199077944513405im
2530,2.87,-0.48170219450372753,0.03543347738419758,-0.07052608119138676,-0.32394461532731444,567.3487125275344,1370.2055513285368 - 61.537391200763444im,1379.8654982577102 + 0.0im,1452.7659456956321 - 25.297263336603674im
2531,2.68,-0.24913821504137756,0.042766270995926475,0.08468900474719529,-0.5055595993355283,550.2148700285081,1372.430840401554 - 53.63752633490207im,1389.8627953466018 + 0.0im,1447.1316768277522 - 26.35620114712407im
2533,2.69,-0.24772781029330326,0.050305645859450576,0.07129696722304885,-0.5912771291874159,567.880205901929,1369.8449475409632 - 65.41593916126874im,1380.500317033816 + 0.0im,1450.024977264189 - 29.953541073556494im
2535,2.7,-0.7094193793733357,0.05342049515383043,-0.1845895067668869,-0.06253990817182417,571.3580525834188,1370.3184174229336 - 60.25133827706987im,1381.7562686527344 + 0.0im,1442.0301144864654 - 23.526721717764485im
2540,2.93,-0.5584889767190241,0.04864934147482368,-0.11665073797669587,-0.14779914958664933,559.0273911180083,1370.1693625015364 - 56.741461024409226im,1383.6996788890392 + 0.0im,1440.2728926842633 - 19.43140262624476im
2543,3.0,-0.6007463074887913,0.010603050958003436,-0.1339928112874932,-0.16917659822822595,570.2325879116679,1372.0837944817754 - 48.63870872728265im,1390.1827148502332 + 0.0im,1457.5593101634017 - 25.54247878869685im
2544,2.8,-0.349988336160709,0.038946770747607586,0.015594993152614908,-0.40281030044958704,566.334133416834,1372.4577953058508 - 50.71649026551391im,1391.536246728385 + 0.0im,1445.4300299044785 - 26.95307346472807im
2546,3.87,-0.3417608180600542,0.07574048240703452,0.015802454743413255,-0.44822166884444015,587.3043276655096,1369.5764850943046 - 61.92969221639577im,1388.1537994671075 + 0.0im,1431.2023131616934 - 27.39018926507797im
2547,2.8,-0.5709708731853598,0.02413595951914147,-0.07118770216384837,-0.2607698031178662,575.1411395486125,1375.7276663653174 - 44.00469429109279im,1394.3309454704722 + 0.0im,1461.083463695024 - 38.13405391209747im
2548,3.15,-0.40704395934619303,0.09209524372331049,0.049644284134771656,-0.4372722567635581,562.8186453779053,1375.1760916511266 - 63.9125862886025im,1389.7022585017796 + 0.0im,1434.0635210242588 - 35.58979628171334im
2552,2.85,-0.563648013273958,0.05163279085040875,-0.04187491756166427,-0.2598702432005319,534.0451478110414,1374.8695504320463 - 60.51396900969493im,1381.6531467007771 + 0.0im,1453.460399726047 - 29.117378436371663im
2557,2.79,-0.49363106883845326,0.04900970699547276,-0.009415604383303317,-0.3089851539916002,530.514288575273,1374.3471157211045 - 59.3684854236847im,1382.5527198400457 + 0.0im,1452.9014779705594 - 27.291867462466065im
2559,4.01,-0.5224611802508462,0.014742665692611696,0.013306235233180287,-0.3321132762057325,522.2150739153072,1376.8272991227568 - 47.92856280095656im,1390.7119580159892 + 0.0im,1477.1426166026856 - 33.01220904657571im
2560,2.75,-0.5269560269246059,0.0583590269839822,0.00922590229754574,-0.26006523724208236,547.1643019712753,1378.2475607994493 - 41.119431290479085im,1395.7875293326747 + 0.0im,1446.340002814478 - 35.62372727446006im
2562,3.64,-0.3493451865857347,0.025132514145415973,0.021532374102650957,-0.4239360924814497,523.6767025743582,1370.9342713766612 - 63.22244779657875im,1371.1994952518992 + 0.0im,1458.6000657221114 - 20.090794143464244im
2564,3.51,-0.41973375752660347,0.028263203517916207,-0.01646681862427678,-0.4300355624440486,554.5289368067968,1371.495647143987 - 63.71397973353265im,1376.8717613944643 + 0.0im,1463.1199197757815 - 28.058503012452768im
2570,2.8,-0.3793200588084724,0.030109127459539024,0.027013579952116985,-0.38197655090905325,566.0657691702548,1374.791318444173 - 40.0863997481086im,1395.5584125950095 + 0.0im,1449.9354981097783 - 31.751306924814624im
2572,3.16,-0.2766906619417863,0.04600548673577491,0.11620846424688624,-0.5731227856026155,526.9167516845047,1373.5083155354653 - 63.31101449584284im,1380.7553501111386 + 0.0im,1459.5700024589464 - 31.062119360751353im
2575,3.42,-0.07907764727146382,0.060193231346514636,0.12560830648760746,-0.6900761606919884,577.036816547337,1366.0947693714952 - 65.05408954731im,1380.8522648814744 + 0.0im,1438.509579819692 - 22.745097874184605im
2577,2.79,-0.14666593007185424,0.027957548219132655,0.09071384879393429,-0.6157942175273254,568.4419005188482,1369.0774589833723 - 57.29580036679945im,1386.5317706740864 + 0.0im,1450.397475890402 - 23.999856990660852im
2578,3.55,-0.6120382721466722,0.018381568216112767,-0.07352501510973702,-0.20113613368509103,532.167803011627,1375.363642827937 - 51.61013667258929im,1387.8388212152395 + 0.0im,1465.4866928153094 - 27.92337399458798im
2580,3.12,-0.34939220133891524,0.03766578657159556,0.030013331928008945,-0.5074399218241827,556.4053394273523,1371.655641680371 - 64.32211194287775im,1378.980102863428 + 0.0im,1459.54772672891 - 30.800794974383102im
2582,2.82,-0.10961369263424814,0.020493616005219564,0.12574667909913936,-0.6542407910505084,555.9131023374007,1370.0682123903084 - 55.588560323822534im,1387.7719609249891 + 0.0im,1454.9568613953084 - 24.452028186097426im
2584,2.79,-0.43230944069439975,0.038003457438219375,0.005673644045640913,-0.3936122225172228,551.5619519053866,1374.336299004675 - 56.15472730175189im,1387.7311568118116 + 0.0im,1456.4438000674606 - 31.640040656248313im
2585,2.67,-0.6097670988384132,0.05290961733834141,-0.05356440618619089,-0.2307288229299388,552.5759275050967,1377.5607744611177 - 52.01281988911435im,1391.7130257989127 + 0.0im,1452.1246811688177 - 37.21076169317915im
2586,2.67,-0.5762919840875184,0.04056751191412955,-0.06731347708937907,-0.24328165918561945,561.0223040518033,1375.432407841634 - 51.69116325122359im,1391.0683403416642 + 0.0im,1453.2355481858615 - 33.59043538002299im
2587,3.21,-0.49432822570668333,0.06831014418261774,-0.09689627340581214,-0.262946711319998,578.6794167460857,1366.217411378551 - 66.03473214614836im,1370.656377699719 + 0.0im,1435.783041284742 - 18.995057971528567im
2588,2.67,-0.6226657997828269,0.04635189933845539,-0.08896066805622986,-0.2011197756538151,559.5497641856035,1375.3985463540364 - 54.13247660559468im,1389.689785602318 + 0.0im,1451.4363867935385 - 33.22445106859378im
2590,2.98,-0.3971927991022425,0.04400385188089898,0.017494201852762542,-0.44776136727929206,548.8025647174454,1372.553711706235 - 63.70338623166853im,1379.2486724909895 + 0.0im,1456.3947228778118 - 30.0412543511047im
2591,2.6,-0.5415875467273736,0.061355439239863405,-0.020425032823878343,-0.23977997413445412,523.1031163308284,1374.847000621742 - 59.06888238973354im,1382.5904297190789 + 0.0im,1448.3040999988323 - 26.06297890693832im
2593,3.1,-0.3505532229907331,0.05647485836125799,0.04053922912159424,-0.4393062470092666,574.056093031498,1374.7087137565616 - 51.019147167951886im,1393.9369037210824 - 3.974226588301825e-7im,1441.16075105465 - 33.072970341298im
2594,2.73,-0.5456847003606834,0.044446098331932034,-0.10558931077264061,-0.21079060824932985,569.0179187148319,1370.4697947301534 - 57.591577947838076im,1384.541775518381 + 0.0im,1443.9878181422318 - 23.202901443909997im
2600,2.62,-0.4714142442125252,0.04507639328156233,-0.012477862744762053,-0.3357253095308312,552.8911070894454,1374.6513672007848 - 54.555876255749im,1389.2063646561912 + 0.0im,1451.2288569193897 - 30.971209200025285im
2601,2.77,-0.4235327659177277,0.04181069138158627,-0.015709474703496675,-0.3592694729551181,575.276548103528,1373.4725308605484 - 50.27008840478097im,1392.6132937912766 + 0.0im,1445.9220885029526 - 30.72245881187913im
2602,3.44,-0.6656157181754389,0.025197648759860556,-0.12152866780913965,-0.139917225681047,537.9749590817254,1374.1699999349669 - 56.448982321065564im,1383.4225080347774 + 0.0im,1460.6192259592058 - 25.95693984785798im
2603,2.64,-0.366042479014441,0.04605921529957049,0.04725541138686542,-0.47291263344315704,564.7431195542746,1375.5688490412392 - 53.44283253824887im,1392.0171963539153 + 0.0im,1452.6580119112273 - 37.1750246832163im
2606,2.63,-0.4351394258937241,0.05694469696811871,-0.01637335524198692,-0.3589735104850741,554.7309694376678,1371.5063219690473 - 62.49780519132672im,1380.6967564777788 + 0.0im,1445.4525894361466 - 25.882956437097526im
2607,2.85,-0.5112926903950268,0.03624691728129837,-0.06549612202116875,-0.25349904057298167,543.8733996666127,1371.9388446477953 - 58.77673777167352im,1381.2344383782417 + 0.0im,1451.5612851228934 - 22.79714065062012im
2609,3.87,-0.7686090507200952,0.02436181054715888,-0.18976773774589112,-0.040480398530108486,539.3874198667778,1373.0039135821391 - 60.681531480059306im,1376.4370789265502 + 0.0im,1461.0076952580662 - 23.617515040107037im
2610,2.9,-0.16985832255465594,0.03852960326337759,0.06216257254336579,-0.60697921622088,563.7635897400419,1365.611855646546 - 67.59193326662216im,1365.2213034787626 + 0.0im,1450.080573099676 - 19.779804915391452im
2612,3.1,-0.5109318822875945,0.0424451720261806,-0.09557563426883897,-0.23852964630183107,588.2324550452704,1370.5508993714034 - 51.71080855158952im,1390.99401462338 + 0.0im,1439.9837794293267 - 25.526774442486637im
2613,2.82,-0.3173941572964806,0.035401356034513096,0.001996129324509398,-0.4695965470038463,565.898384399398,1368.5167092978809 - 63.044728879272085im,1377.648851292516 + 0.0im,1451.1724069816096 - 22.867815537518304im
2614,2.7,-0.21891388127579875,0.05245569553926831,0.08533051037285447,-0.6230997998861276,569.537401209498,1369.354069480006 - 66.31702156819013im,1379.9414734269292 + 0.0im,1449.1518063781182 - 30.1258561570641im
2615,3.04,-0.49229459520429036,0.030993904117043322,-0.04607218314758077,-0.2899095874978723,539.8122304370792,1372.6118867255398 - 58.35843930704515im,1381.8586358278287 + 0.0im,1455.5786783389249 - 24.01877993774352im
2616,2.94,-0.2862232614836344,0.03418601758178037,0.008954920781467618,-0.4705616019974894,556.3030001851444,1367.680010888029 - 64.18364303833347im,1372.4979747355544 + 0.0im,1450.3873630075564 - 19.37511469119377im
2618,3.06,-0.6849647197886195,0.04309335895360519,-0.1717595640142956,-0.06680991328279903,590.318388162216,1372.179760338346 - 47.356984575734316im,1393.5555006626403 + 0.0im,1439.2581602959701 - 27.94132208023867im
2619,2.68,-0.3915447426213058,0.05166894561696106,0.03473430623032576,-0.4592554655516089,570.3279540761199,1375.8988339622965 - 54.73923427036378im,1392.1492177360137 + 0.0im,1450.3960787800388 - 39.06436856065806im
2620,2.7,-0.7042677278844356,0.07960939605896455,-0.09143423140682644,-0.15846889650071386,553.3302592393658,1377.5260816714492 - 61.16523695103439im,1387.8311538109758 + 0.0im,1442.5653525776684 - 37.31110383206551im
2624,2.78,-0.4854437723808855,0.048762828740455975,-0.08140104449080596,-0.29687001010346925,564.3157941000433,1368.3158767299178 - 65.55605345892714im,1369.743046953433 + 0.0im,1446.645786601858 - 21.376745555920827im
2625,2.78,-0.4210301277675811,0.04366401929671766,-0.042134849022889054,-0.3690250412241312,562.4877320893708,1369.065018050667 - 64.26329225034598im,1374.6512433311702 + 0.0im,1449.0831433209637 - 22.88829808758526im
2627,2.88,-0.5408731920907415,0.035945975415791157,-0.12032721613882336,-0.24788563586473591,574.0791558356943,1368.579151985228 - 62.355370685806214im,1376.9694479540078 + 0.0im,1450.1106836298413 - 22.572710617676506im
2630,2.91,-0.7637444651297745,0.035252011495383845,-0.13394467789115272,-0.07357521950220844,555.6613091298688,1377.661107717314 - 44.4023915562195im,1393.9055721975387 + 0.0im,1459.680880669283 - 38.57057275614278im
2632,2.79,-0.8170484151696049,0.053214294682923886,-0.15783151549612656,-0.005744185771779431,537.592321874513,1376.8327557152174 - 55.34271192871174im,1387.3478708581765 - 4.548627783175001e-7im,1452.3934252428357 - 31.815919423211124im
2633,2.61,-0.417775596728717,0.04428379308594437,0.0031661115506566515,-0.3879103072502001,560.739381504511,1373.8408158666773 - 54.95503795763142im,1389.4910838872859 + 0.0im,1450.0190235250654 - 30.930543687420816im
2634,3.33,-0.3447614960364288,0.06849455363395637,0.03782318225455023,-0.4767610218386543,583.7213710651282,1373.1895913833487 - 58.56002407764996im,1391.9220405083508 + 0.0im,1437.1164517179047 - 34.23870001615583im
2635,2.9,-0.4665092464436695,0.048658335583743884,-0.01929669331198129,-0.3249357457569566,531.7456387592588,1372.1531408732808 - 63.90573852426413im,1372.9727230158212 + 0.0im,1451.9328713074465 - 23.632680400548054im
2638,2.69,-0.19501884473541614,0.03464605738042012,0.1097683129148965,-0.6272163147374197,574.3311842279671,1373.4790104354308 - 52.52810935728518im,1392.632606533578 + 0.0im,1454.0655356795173 - 35.17264045331182im
2639,2.71,-0.27303609574252713,0.048209735353067565,0.09802733607587832,-0.5463304158365134,565.137312029716,1375.6960590995068 - 50.581887300148686im,1393.894769417076 + 0.0im,1449.5729613358187 - 36.681118483344044im
2640,2.99,-0.4747497374476295,0.03535745821610997,-0.0024677560839519858,-0.309202702938313,574.3026807692443,1376.5711390854337 - 33.34075376772718im,1396.9610573022205 + 0.0im,1449.864958459701 - 37.45154242155844im
2643,3.23,-0.772031474365747,0.059298513926277566,-0.17388121186887276,0.0089769434874154,578.9151150461832,1375.7078199707535 - 44.721581698667im,1395.5383934939168 + 0.0im,1436.5705970103181 - 32.01231675002181im
2644,2.63,-0.5899635506686857,0.05214321787784693,-0.07490213318320044,-0.21566276364798515,565.3339735742204,1375.3846012196623 - 52.10507603270646im,1391.785093670928 - 1.1074704327305984e-7im,1446.1108492384312 - 32.89974419631991im
2646,3.16,-0.6838846764901834,0.03410215237072093,-0.10752012130855557,-0.12891458543138204,538.9562791093279,1375.8036451229168 - 52.72912212492986im,1388.1517453959245 + 0.0im,1458.3625167206765 - 30.042076615249318im
2647,2.77,-0.1198918933826289,0.056205259028734085,0.20649197096779653,-0.7109220927533231,555.8862332511698,1376.6646513668777 - 50.36789574534279im,1395.1468738889503 + 0.0im,1449.847694268325 - 39.98774774176873im
2649,2.71,-0.34664654454053123,0.03717908104877575,0.05463167261995542,-0.4907309217969899,558.7295946270995,1374.9959018657032 - 53.506771645232575im,1390.9788482714896 + 0.0im,1457.49964248696 - 35.55832203500152im
2653,2.91,-0.41993929377537836,0.014534596514120396,0.013020055034379828,-0.3715545741765009,581.3542978722115,1375.1737833754246 - 28.317888605099835im,1397.161749567384 + 0.0im,1459.402466834547 - 38.45930736572115im
2655,2.7,-0.6103455991824898,0.037637513352025025,-0.08468594796347725,-0.1571357207125853,540.3128307870438,1374.605718151948 - 51.720313443217435im,1388.7297336083568 + 0.0im,1451.7420953066137 - 26.555039573237128im
2656,3.04,-0.6582206889278135,0.05002481790567831,-0.16500615476812963,-0.13419392410937214,602.5420323711637,1370.6790697404547 - 53.53449035075674im,1391.5543094658315 + 0.0im,1438.4510165922295 - 29.77029540751456im
2657,2.7,-0.33966609801703485,0.037315036095275485,0.07796155087390941,-0.48795460134488716,548.2984232956577,1375.9337837213993 - 50.03231287210929im,1392.4819185410922 + 0.0im,1458.196545817876 - 35.56301753783051im
2658,3.07,-0.49255793195766934,0.03098242053649613,0.0029708139683054316,-0.3540670249335964,544.1589433593022,1376.576723217708 - 50.53008728339735im,1391.0489852209487 + 0.0im,1464.3222652578038 - 36.01585902217666im
2665,3.32,-0.3483726006996307,0.0152415942518901,-0.014043255857078395,-0.43373539097471137,556.155820279508,1369.7656665508434 - 59.79953191067701im,1380.0200927303194 + 0.0im,1459.0985376141903 - 21.606765058029033im
2667,3.13,-0.44042882772165703,0.02941170846450873,-0.03437246228609313,-0.3481031707581257,545.6513443969369,1371.3206634693393 - 60.84410579853749im,1378.6916336803986 + 0.0im,1456.0813829406547 - 23.23330547224094im
2668,4.06,-0.3833505012011653,0.07665456336979118,-0.0008976190003817941,-0.36970814109958006,576.9256462959667,1370.6869231398246 - 58.847346631597475im,1389.3059260049042 + 0.0im,1430.2603995037532 - 25.10639752854873im
