i,fval,d1,d2,d3,d4,lam,p11,p22,p1,p2
481,2.54,-0.5886771121524351,0.03587685879099206,-0.042479994264407725,-0.2303478391050401,561.7623778524116,1377.5623980277078 - 38.079965827688im,1455.4761104484473 - 30.8874142010092im,1396.0091384595194 + 0.0im,1456.4645456215326 - 39.54869107520788im
482,3.28,-0.44612205417867307,-0.0005563962823469659,-0.09024390225809747,-0.3572986504118391,579.989657174678,1368.9122055485464 - 56.8202125251632im,1462.3959075666614 - 13.413400813201754im,1383.1554773068392 + 0.0im,1465.9859927976631 - 21.529601584316083im
483,3.01,-0.4916259452098501,0.07101451135440646,-0.03539538537787446,-0.32139700510575386,583.530457600679,1373.8945555900605 - 56.98395363164336im,1439.300709355394 - 20.82751112027772im,1392.3251108632621 + 0.0im,1435.3695389774634 - 33.500670637237086im
494,2.38,-0.40202686878420385,0.022413434708574487,-0.05089808292255692,-0.36852207461393793,590.2488225209769,1370.08618106632 - 51.0898579337574im,1449.741020487073 - 16.91808817822377im,1390.505236570751 + 0.0im,1449.9857449606002 - 26.504506220120746im
495,2.42,-0.48872575033314436,0.029085539416596674,-0.056968202378206774,-0.32709535472258655,573.0685161887677,1372.8264520026798 - 53.95336837948224im,1455.4414041394366 - 20.268713061351303im,1389.1222149392336 + 0.0im,1455.6772340257187 - 30.851986077868304im
502,2.35,-0.5112737720767917,0.04591251056575497,-0.06197712802067487,-0.3186454665672954,568.319536949432,1372.0056287595498 - 61.104541321737585im,1453.6286606325389 - 19.188822889728566im,1383.3231406555813 + 0.0im,1450.7776978351658 - 29.957513914543547im
506,2.8,-0.486527655095137,0.03113998197194935,-0.046270662262195235,-0.3285105924939058,548.3590444263002,1372.3269333218432 - 60.59834264862372im,1460.332364601353 - 17.344950292286153im,1380.256943829684 + 0.0im,1458.1077106678902 - 26.183392071771777im
507,2.3,-0.4844386221537565,0.050640177117424294,-0.026530281682031698,-0.3067437442209008,556.6628134444161,1374.0983705495437 - 54.91842059271951im,1450.4146785740263 - 20.596369865190457im,1389.2014793714623 + 0.0im,1446.7897366902196 - 29.487753300965753im
512,2.68,-0.578124797851769,0.06668392124204943,-0.03820069258755456,-0.32107446829990566,555.4805596645447,1376.0556427841857 - 65.11711628658917im,1453.7839396113682 - 25.803827877339405im,1382.862840224794 + 0.0im,1450.7666476709885 - 39.92567330322228im
513,2.38,-0.44708834093609107,0.053182865356298126,-0.0068427227021602595,-0.3041760200068542,549.3878678236358,1373.7984419289432 - 52.861012504385485im,1448.446350560914 - 19.18229372243821im,1390.0042172882765 + 0.0im,1443.5282138809534 - 26.496069030585062im
520,2.6,-0.42877176623953794,0.06719557497508488,0.008157105783307583,-0.31021012751034627,547.2975135664017,1373.6179680783584 - 54.760321817051754im,1444.7673022778415 - 18.315380261928052im,1389.5077184101922 + 0.0im,1438.5099820168782 - 25.45393849743377im
522,3.04,-0.4099260671258815,0.00960555365053909,-0.08431845457844493,-0.3544216742271185,568.1414342289886,1367.206891004791 - 61.81098397757549im,1459.5505880400954 - 11.022386901644357im,1374.133471586408 + 0.0im,1458.0060036642421 - 17.686898867033825im
525,2.35,-0.5583450818282557,0.0599080321555783,-0.06898906412785953,-0.28693833723015233,573.2526106518858,1373.388506821367 - 61.09633213595964im,1449.1071578675037 - 21.48364343959396im,1386.440098074026 + 0.0im,1445.2709045497934 - 33.75437818550115im
531,2.63,-0.48353435060662564,0.0694039290819165,-0.003436314011583126,-0.33570124078387514,565.4849012033152,1376.3280361122045 - 54.87721043451714im,1443.2155587367488 - 23.92817955869784im,1392.5951315463444 + 0.0im,1440.5884063923854 - 35.29950231368213im
536,4.11,-0.40422035391991706,0.008245473032472313,-0.04507970006903636,-0.32281342918770384,618.1107507333552,1371.723134880212 - 23.369242574834715im,1439.0295708863116 - 22.692300245087107im,1397.4364940428436 + 0.0im,1444.9971488002127 - 31.906949696850738im
549,2.6,-0.4202573026039308,0.022818445364570027,-0.060891113628039395,-0.34435246141525033,600.5603295921557,1370.445294666872 - 46.758985313047226im,1446.227404315006 - 17.897716986578562im,1393.2709392724223 + 0.0im,1447.1933192720187 - 28.22272678984333im
555,3.52,-0.5973146002515559,0.011484654519982054,-0.0671241839775663,-0.2664076028701642,555.8814699514116,1376.2866342039813 - 46.60972560206906im,1471.3078678880702 - 25.495862776694082im,1392.2053064110878 + 0.0im,1478.1066485475958 - 37.91375651275199im
558,2.25,-0.5438323389494918,0.06878133740601132,-0.05507463004020251,-0.2722825117348897,555.2103052847796,1372.6051846754874 - 64.05605944674562im,1449.3369453217954 - 18.851963515620863im,1380.0998274766164 + 0.0im,1442.8720004189295 - 28.13319396922107im
562,2.42,-0.5367285078825048,0.04175571846710677,-0.04388706237589587,-0.26635818696448166,545.8096927478044,1374.7256365197975 - 54.86001970386927im,1456.4479720338559 - 20.96120003066546im,1387.7397873336893 + 0.0im,1453.1806160363803 - 29.44664013214719im
565,2.44,-0.4207549086932365,0.037621711175925374,-0.04241828519579409,-0.31818661022002737,570.6397837766519,1370.8864262927366 - 53.034956830083246im,1448.0544481444076 - 16.155492029953415im,1388.9896120732735 + 0.0im,1444.009277781264 - 23.813466908922077im
567,6.22,-0.44165988480151314,0.027055618047602634,-0.09034736506433956,-0.3034488835142499,646.1192941284875,1369.3345843509735 - 33.226831348740774im,1429.1498039399903 - 17.450296478503677im,1397.3570441282075 + 0.0im,1433.5256748478178 - 31.58377929911078im
569,2.56,-0.4308678394627722,0.053552015628970426,-0.069617019336458,-0.3650485002564876,599.6658366457982,1366.5655741064732 - 62.26762969879855im,1444.023274387739 - 14.253374282510157im,1382.385254105391 + 0.0im,1439.2627809664584 - 24.612754521099703im
574,2.89,-0.47311816192053047,0.011113133369395956,-0.023947113141481874,-0.3543123665630716,561.5164084617508,1374.8061617790306 - 46.10891524169571im,1463.7730532017995 - 23.41509533774077im,1392.6203049522826 - 4.652975105966841e-7im,1468.7962823544965 - 33.338797298981405im
582,4.22,-0.42868809089743587,0.053699650445151494,-0.024791713074449773,-0.3763184668399549,612.8792751500634,1374.715947693216 - 45.674886049673695im,1432.732151628925 - 22.743070498934827im,1396.6814309276297 - 1.1840115261613404e-7im,1435.7741846684667 - 37.97177053688343im
585,2.47,-0.4557794333600193,0.02486597866878607,0.010004331780333206,-0.28660972824754377,549.7691799002675,1375.008389320844 - 35.144704628047435im,1453.9668841398243 - 24.455087561433203im,1395.9779494572122 + 0.0im,1452.478637342485 - 30.32948192978642im
596,2.56,-0.43621234132412695,0.05361953974904951,-0.05698989394924082,-0.3082071146910578,574.4255822699494,1369.09179349202 - 59.109783176663235im,1445.257108286914 - 14.310036155561807im,1384.0017905198138 + 0.0im,1438.9479979443458 - 21.886802412307887im
608,2.51,-0.4837073459938521,0.044524684956950326,-0.02821899561035815,-0.3462522288222179,551.1313215886801,1373.2435537369638 - 61.04814916540893im,1456.8251650971297 - 19.774789444120586im,1382.2981658542096 + 0.0im,1454.1308448366728 - 29.624689967910502im
612,2.4,-0.3959343083802278,0.03586489735801465,-0.033460807108069555,-0.34723080609564216,549.5740073334906,1369.5231638620498 - 61.2967468960755im,1454.4424515031453 - 13.483136995367762im,1377.0396515853993 + 0.0im,1449.2489915785268 - 19.774770370130636im
613,2.98,-0.5355373968051469,0.06158328111066848,0.003955920001049794,-0.24937881405303705,557.6775001234791,1378.9408897726946 - 36.57093630893586im,1443.753626192386 - 30.857879583765452im,1396.892640128991 + 0.0im,1443.3137728007946 - 37.68286505275183im
614,2.24,-0.4361481522355345,0.06415308106963469,-0.020352643634048106,-0.34888650335487476,555.0629708323924,1370.6740330756422 - 64.21768716058952im,1448.8228126396684 - 16.294951166034718im,1377.7505047924694 + 0.0im,1442.3566301156966 - 24.2847339240031im
616,2.89,-0.47285070637756366,0.04801097777861075,-0.07361720355927445,-0.29233973535431607,593.8263265292032,1370.382403342131 - 53.18162413340543im,1442.1783732327456 - 16.82035150644132im,1391.2442818491745 + 0.0im,1438.2894470892343 - 27.0161426899285im
627,2.39,-0.4803841170219219,0.018993060869956117,-0.06393565078479277,-0.3111911487615282,586.5326730549065,1372.8274644126634 - 45.47657367776097im,1452.719912516767 - 21.279666379550424im,1393.5612726363204 + 0.0im,1454.948028689983 - 31.558228495963743im
629,2.8,-0.36631164745387756,0.049797680877401544,-0.07507641406617169,-0.39331274070770117,605.4889148095361,1362.516032761195 - 64.02887359740286im,1443.6683504573987 - 10.276130111021033im,1374.4871269686917 + 0.0im,1438.4062982303462 - 17.977491138228146im
630,2.4,-0.34271109975260206,0.030126539829485807,-0.03109889208566162,-0.3960076804266908,562.6595354574024,1367.779936987863 - 61.336640696803165im,1453.2418811549626 - 12.331440814000299im,1377.0498446785452 + 0.0im,1449.0212840174083 - 18.73155955989993im
632,3.81,-0.4965101599853753,0.05301846093874504,-0.08585475552577312,-0.25679580744159775,603.4666471489875,1370.6958848129102 - 49.777282058257995im,1436.9744021574002 - 16.855930334552834im,1394.0941635733157 + 0.0im,1432.845830614755 - 27.836954852382718im
633,2.37,-0.5629445690682673,0.06500082294614624,-0.09494231677358092,-0.2536576419519916,580.850173389247,1370.5108596233806 - 62.94098456260659im,1445.8764907494847 - 17.657437460507335im,1383.36920441042 + 0.0im,1439.3812720987542 - 28.369166336561516im
643,3.06,-0.3813378639640274,0.03630540123020945,-0.0720483715638803,-0.3498194867416665,602.9570639829038,1366.2570198635838 - 54.6565887357282im,1442.6253775990454 - 12.325334684344226im,1387.4577655996252 + 0.0im,1438.8083747385608 - 20.712824116057906im
646,3.63,-0.41493093497940214,0.07229728530420185,0.0007292823155951242,-0.3641701675428721,581.8492940688757,1373.7461408746406 - 54.15917946651598im,1436.1604524425684 - 19.52521783788124im,1393.812200113485 + 0.0im,1432.3744305837874 - 31.150861167947603im
650,3.34,-0.4404563314835277,0.033500983077980176,-0.06524052250802205,-0.3255945065382166,611.4615608993728,1371.030415306814 - 44.555939426977474im,1439.769595411621 - 18.804241028287137im,1395.2363751023092 + 0.0im,1440.5867644715768 - 30.635697743594065im
654,2.61,-0.5423205620490826,0.003054750179537047,-0.07340877654696365,-0.26772844056179296,594.7046913547347,1374.2062621780187 - 30.036200826083448im,1458.2503965221233 - 28.453570163709237im,1396.8621900056964 + 0.0im,1467.0638994320375 - 39.24818657435413im
655,2.47,-0.5268239057521461,0.03620634318066115,-0.03210052432780592,-0.27743187079816484,546.0249408674943,1375.4162504795324 - 51.070297768022726im,1457.6460740219475 - 22.51632991186072im,1390.3702570560372 + 0.0im,1455.588783940565 - 30.973799806782075im
656,2.8,-0.33538819125380037,0.015296473692660375,-0.010493456415043938,-0.43276952290274495,555.1720685300505,1369.5972948532362 - 59.19827128930747im,1458.9056494583763 - 13.759144066285367im,1380.509570280667 + 0.0im,1457.5410151916878 - 20.865147569354548im
658,2.23,-0.5383546389909043,0.06074346663460923,-0.07192600024745888,-0.27630127247297265,562.9188658373884,1371.244298252621 - 64.24607444072382im,1450.490474372755 - 17.671305314646702im,1378.623164792305 + 0.0im,1444.4956696366198 - 27.060811509354423im
669,2.6,-0.6395900741268846,0.06592564596457516,-0.030018433793321204,-0.17567149682916566,545.1381619024228,1379.9230591602634 - 41.80256788743497im,1448.7889757833705 - 31.8375207783684im,1395.7819863722862 + 0.0im,1446.9903836758015 - 38.96681988526901im
670,2.27,-0.4526736450065321,0.05685693002854348,-0.031851805035114415,-0.35569338467433986,552.3947792613375,1370.207053510088 - 66.78890211957577im,1453.2082204647343 - 16.136202547492474im,1368.944785902415 + 0.0im,1447.596125160664 - 24.480700207350157im
672,3.34,-0.6219314856123588,0.014621796073009091,-0.0787467407648931,-0.2210175886768669,548.2716395749131,1376.0542240680272 - 47.68968489242848im,1469.117432281505 - 23.561791589740576im,1391.293293883353 + 0.0im,1471.5326859749446 - 33.803734948301205im
678,4.01,-0.38471392820079553,0.06016265846048788,-0.05924711332885382,-0.3909377830917983,616.2698028411426,1364.800549687925 - 60.02558640278512im,1436.5852723551204 - 12.403864162037438im,1386.4782987260626 + 0.0im,1431.1026713749523 - 23.194128947515146im
682,3.37,-0.5001308065850982,0.0602311839140056,0.01207987394869258,-0.2799716443717347,567.4502479234524,1378.8755914627131 - 34.03770259356933im,1440.5139662976737 - 31.186745751742805im,1397.2566514193122 + 0.0im,1441.4329683756052 - 38.30846158939507im
684,3.22,-0.469632365086906,0.0690080027657284,-0.04295590234172986,-0.3283588199927956,590.1031471323896,1371.8466997698058 - 57.64911300315067im,1438.39640971704 - 18.430401520926804im,1391.4266684499275 + 0.0im,1433.5332016368006 - 30.59868930653725im
687,2.72,-0.4342585885947002,0.06890261587118321,-0.01587601024058515,-0.3158038215574729,560.5306806760675,1371.916935837021 - 58.17279857612743im,1443.0925720402972 - 16.78367207882614im,1387.2979185186432 + 0.0im,1436.322829215048 - 24.683377386942613im
689,2.54,-0.5432784159214272,0.041364008005689165,-0.01871193853528603,-0.2870278271406949,545.1041689401211,1377.0285006807828 - 49.62777220341666im,1458.1605779351323 - 26.22632279433205im,1391.8966618351913 + 0.0im,1457.2434930590694 - 35.492933123548795im
691,2.28,-0.4749296870992019,0.04872625917738963,-0.02248699231453611,-0.30521926244921327,545.2692919770363,1373.403644612305 - 57.298279344381896im,1453.1320953034028 - 18.766610002593804im,1385.6172957340134 + 0.0im,1448.4521239907458 - 26.52035746829096im
697,2.51,-0.4850472289956,0.06199829225930056,-0.026644570278094235,-0.31010833334116633,566.9211926966835,1374.235766447477 - 55.40146863032016im,1444.8885379510684 - 20.92322600474077im,1390.8211840777803 + 0.0im,1440.9227452542257 - 30.99357784870569im
698,2.63,-0.4501226974522891,0.03618296452365125,-0.07127886128033678,-0.3454344042028698,606.6531033925921,1369.9691142979111 - 52.12226897796025im,1444.2703151459698 - 17.997502094407505im,1391.9197804534822 + 0.0im,1444.17831777777 - 30.345563906105017im
702,2.28,-0.37671346636277064,0.03730907178722857,-0.06484119100834032,-0.3891569360340016,579.6970495622121,1365.200311278834 - 65.3661491937537im,1451.7813168083276 - 11.4206066420783im,1368.829332351484 + 0.0im,1447.535786056409 - 18.522932748505006im
705,2.72,-0.39640242728620345,0.06027171805918839,-0.014959456805451809,-0.40260816878809796,585.313761828526,1370.6372113340276 - 59.433737671690366im,1442.2880656724826 - 17.623485519728806im,1388.3274954950327 + 0.0im,1438.4552295290425 - 28.897420166469878im
709,2.49,-0.48396299689592803,0.04582382702524764,-0.03075957287522058,-0.3594506314649753,558.3468937006514,1373.1689927551618 - 61.49066502695691im,1455.924809502656 - 20.53543921951606im,1382.981840499769 + 0.0im,1453.9493517584174 - 31.521782513090923im
715,5.99,-0.49183979555313895,0.008354747632812194,-0.028092672388926057,-0.227212036732331,576.6938490206235,1373.251627525364 - 16.961747635861023im,1450.6008193649402 - 26.962758219965373im,1397.4670649737643 + 0.0im,1451.5116171339646 - 32.116126401810696im
717,2.43,-0.4825743920262286,0.02244358973386341,-0.03668474975516599,-0.2682836866708467,564.1881121449591,1374.1270027860405 - 40.31046139156058im,1452.6770425616048 - 22.09755560123548im,1394.8346355467697 + 0.0im,1451.6859358376544 - 29.362283582493127im
726,2.52,-0.5054118456959471,0.04203198120427781,-0.04058094723494959,-0.2999373174127049,578.6698639960726,1375.532541299614 - 46.17427069227917im,1447.5536417560245 - 24.91979363804415im,1394.6595490296102 + 0.0im,1448.0016472939963 - 35.66490133723299im
730,2.28,-0.5462527357035748,0.04579011876638181,-0.07312592608339466,-0.2285896851627604,558.2522932030101,1373.18998163853 - 54.87611821371648im,1451.3926342136845 - 18.841325041624053im,1388.0071343259096 + 0.0im,1446.707893819883 - 26.979401036058892im
737,2.48,-0.5761855934999469,0.05217249221533775,-0.02557631929794703,-0.23303499506039171,552.2107782073924,1378.1788297799649 - 43.25479020563791im,1451.0307606302438 - 28.982365435715128im,1395.1356005676919 + 0.0im,1449.7589877538994 - 37.10088188301472im
739,2.44,-0.46160082764112204,0.04821527643119653,-0.027998301365048404,-0.2934710506865433,561.2931429819872,1373.4361244382233 - 51.38597331829512im,1447.402357110881 - 19.293505650904265im,1391.2157684628428 + 0.0im,1443.306857800749 - 27.28159966194205im
742,2.41,-0.521892848474358,0.0703306238140122,-0.04699038656193753,-0.3032431653244109,569.3381480340944,1372.9580720456956 - 62.08923012133708im,1445.4544075340218 - 20.024903103043997im,1385.983682562592 + 0.0im,1439.9253052618378 - 31.15274891407965im
744,3.41,-0.44756505547713443,0.057664236644698365,0.010026097159719305,-0.3431930548348052,580.4804231585492,1377.824114788296 - 40.88410735735481im,1438.3032352247167 - 27.504119577945133im,1396.8058724544978 + 0.0im,1440.0690012742907 - 37.76515008113529im
746,3.28,-0.4827897862737616,-0.005650030387590273,-0.05715864250992482,-0.3012869750967158,554.685618449908,1372.8959562446084 - 46.72339175896307im,1465.9113086869647 - 17.059116056627705im,1390.6679087640566 + 0.0im,1468.2434115717706 - 24.26718884743873im
